PT203;FT201;P005_SPT_Porc
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;57.97101449
3.182;0.839;63.76811594
3.182;0.839;63.76811594
3.182;0.839;63.76811594
3.182;0.839;63.76811594
3.182;0.839;63.76811594
3.182;0.838;63.76811594
3.182;0.838;63.76811594
3.182;0.838;63.76811594
3.182;0.838;63.76811594
3.182;0.838;63.76811594
3.182;0.838;63.76811594
3.182;0.838;63.76811594
3.182;0.838;63.76811594
3.244;0.847;63.76811594
3.244;0.847;63.76811594
3.244;0.847;63.76811594
3.244;0.847;63.76811594
3.244;0.847;63.76811594
3.244;0.847;63.76811594
3.244;0.847;63.76811594
3.244;0.847;63.76811594
3.244;0.847;63.76811594
3.244;0.847;63.76811594
3.34;0.856;63.76811594
3.34;0.856;63.76811594
3.34;0.856;63.76811594
3.34;0.856;63.76811594
3.34;0.856;63.76811594
3.34;0.856;63.76811594
3.34;0.856;63.76811594
3.34;0.856;63.76811594
3.423;0.87;63.76811594
3.423;0.87;63.76811594
3.423;0.87;63.76811594
3.423;0.87;63.76811594
3.423;0.87;63.76811594
3.423;0.87;63.76811594
3.423;0.87;63.76811594
3.423;0.87;63.76811594
3.423;0.87;63.76811594
3.423;0.87;63.76811594
3.527;0.88;63.76811594
3.527;0.88;63.76811594
3.527;0.88;63.76811594
3.527;0.88;63.76811594
3.527;0.88;63.76811594
3.527;0.88;63.76811594
3.527;0.88;63.76811594
3.527;0.88;63.76811594
3.527;0.88;63.76811594
3.581;0.891;63.76811594
3.581;0.891;63.76811594
3.581;0.891;63.76811594
3.581;0.891;63.76811594
3.581;0.891;63.76811594
3.581;0.891;63.76811594
3.581;0.891;63.76811594
3.581;0.891;63.76811594
3.581;0.891;63.76811594
3.581;0.891;63.76811594
3.625;0.899;63.76811594
3.625;0.899;63.76811594
3.625;0.899;63.76811594
3.625;0.899;63.76811594
3.625;0.899;63.76811594
3.625;0.899;63.76811594
3.625;0.899;63.76811594
3.625;0.899;63.76811594
3.625;0.899;63.76811594
3.625;0.899;63.76811594
3.658;0.909;63.76811594
3.658;0.909;63.76811594
3.658;0.909;63.76811594
3.658;0.909;63.76811594
3.658;0.909;63.76811594
3.658;0.909;63.76811594
3.658;0.909;63.76811594
3.658;0.909;63.76811594
3.658;0.909;63.76811594
3.684;0.914;63.76811594
3.684;0.914;63.76811594
3.684;0.914;63.76811594
3.684;0.914;63.76811594
3.684;0.914;63.76811594
3.684;0.914;63.76811594
3.684;0.914;63.76811594
3.684;0.914;63.76811594
3.705;0.918;63.76811594
3.705;0.918;63.76811594
3.705;0.918;63.76811594
3.705;0.918;63.76811594
3.705;0.918;63.76811594
3.705;0.918;63.76811594
3.705;0.918;63.76811594
3.705;0.918;63.76811594
3.705;0.918;63.76811594
3.705;0.918;63.76811594
3.705;0.918;63.76811594
3.72;0.921;63.76811594
3.72;0.921;63.76811594
3.72;0.921;63.76811594
3.72;0.921;63.76811594
3.72;0.921;63.76811594
3.72;0.921;63.76811594
3.72;0.921;63.76811594
3.72;0.921;63.76811594
3.72;0.921;63.76811594
3.72;0.921;63.76811594
3.731;0.925;63.76811594
3.731;0.925;63.76811594
3.731;0.925;63.76811594
3.731;0.925;63.76811594
3.731;0.925;63.76811594
3.731;0.925;63.76811594
3.731;0.925;63.76811594
3.731;0.925;63.76811594
3.739;0.927;63.76811594
3.739;0.927;63.76811594
3.739;0.927;63.76811594
3.739;0.927;63.76811594
3.739;0.927;63.76811594
3.739;0.927;63.76811594
3.739;0.927;63.76811594
3.739;0.927;63.76811594
3.739;0.927;63.76811594
3.739;0.927;63.76811594
3.744;0.93;63.76811594
3.744;0.93;63.76811594
3.744;0.93;63.76811594
3.744;0.93;63.76811594
3.744;0.93;63.76811594
3.744;0.93;63.76811594
3.744;0.93;63.76811594
3.744;0.93;63.76811594
3.744;0.93;63.76811594
3.749;0.929;63.76811594
3.749;0.929;63.76811594
3.749;0.929;63.76811594
3.749;0.929;63.76811594
3.749;0.929;63.76811594
3.749;0.929;63.76811594
3.749;0.929;63.76811594
3.749;0.929;63.76811594
3.749;0.929;63.76811594
3.753;0.934;63.76811594
3.753;0.934;63.76811594
3.753;0.934;63.76811594
3.753;0.934;63.76811594
3.753;0.934;63.76811594
3.753;0.934;63.76811594
3.753;0.934;63.76811594
3.753;0.934;63.76811594
3.753;0.934;63.76811594
3.756;0.933;63.76811594
3.756;0.933;63.76811594
3.756;0.933;63.76811594
3.756;0.933;63.76811594
3.756;0.933;63.76811594
3.756;0.933;63.76811594
3.756;0.933;63.76811594
3.756;0.933;63.76811594
3.756;0.933;63.76811594
3.757;0.934;63.76811594
3.757;0.934;63.76811594
3.757;0.934;63.76811594
3.757;0.934;63.76811594
3.757;0.934;63.76811594
3.757;0.934;63.76811594
3.757;0.934;63.76811594
3.757;0.934;63.76811594
3.757;0.934;63.76811594
3.757;0.934;63.76811594
3.757;0.934;63.76811594
3.759;0.934;63.76811594
3.759;0.934;63.76811594
3.759;0.934;63.76811594
3.759;0.934;63.76811594
3.759;0.934;63.76811594
3.759;0.934;63.76811594
3.759;0.934;63.76811594
3.759;0.934;63.76811594
3.758;0.933;63.76811594
3.758;0.933;63.76811594
3.758;0.933;63.76811594
3.758;0.933;63.76811594
3.758;0.933;63.76811594
3.758;0.933;63.76811594
3.758;0.933;63.76811594
3.758;0.933;63.76811594
3.758;0.933;63.76811594
3.758;0.933;63.76811594
3.759;0.933;63.76811594
3.759;0.933;63.76811594
3.759;0.933;63.76811594
3.759;0.933;63.76811594
3.759;0.933;63.76811594
3.759;0.933;63.76811594
3.759;0.933;63.76811594
3.759;0.933;63.76811594
3.759;0.933;63.76811594
3.76;0.934;63.76811594
3.76;0.934;63.76811594
3.76;0.934;63.76811594
3.76;0.934;63.76811594
3.76;0.934;63.76811594
3.76;0.934;63.76811594
3.76;0.934;63.76811594
3.76;0.934;63.76811594
3.76;0.934;63.76811594
3.76;0.935;63.76811594
3.76;0.935;63.76811594
3.76;0.935;63.76811594
3.76;0.935;63.76811594
3.76;0.935;63.76811594
3.76;0.935;63.76811594
3.76;0.935;63.76811594
3.76;0.935;63.76811594
3.76;0.935;63.76811594
3.76;0.935;63.76811594
3.761;0.935;63.76811594
3.761;0.935;63.76811594
3.761;0.935;63.76811594
3.761;0.935;63.76811594
3.761;0.935;63.76811594
3.761;0.935;63.76811594
3.761;0.935;63.76811594
3.761;0.935;63.76811594
3.761;0.935;63.76811594
3.762;0.935;63.76811594
3.762;0.935;63.76811594
3.762;0.935;63.76811594
3.762;0.935;63.76811594
3.762;0.935;63.76811594
3.762;0.935;63.76811594
3.762;0.935;63.76811594
3.762;0.935;63.76811594
3.762;0.935;57.97101449
3.762;0.935;57.97101449
3.762;0.935;57.97101449
3.761;0.934;57.97101449
3.761;0.934;57.97101449
3.761;0.934;57.97101449
3.761;0.934;57.97101449
3.761;0.934;57.97101449
3.761;0.934;57.97101449
3.761;0.934;57.97101449
3.761;0.934;57.97101449
3.668;0.93;57.97101449
3.668;0.93;57.97101449
3.668;0.93;57.97101449
3.668;0.93;57.97101449
3.668;0.93;57.97101449
3.668;0.93;57.97101449
3.668;0.93;57.97101449
3.668;0.93;57.97101449
3.668;0.93;57.97101449
3.512;0.914;57.97101449
3.512;0.914;57.97101449
3.512;0.914;57.97101449
3.512;0.914;57.97101449
3.512;0.914;57.97101449
3.512;0.914;57.97101449
3.512;0.914;57.97101449
3.512;0.914;57.97101449
3.512;0.914;57.97101449
3.391;0.897;57.97101449
3.391;0.897;57.97101449
3.391;0.897;57.97101449
3.391;0.897;57.97101449
3.391;0.897;57.97101449
3.391;0.897;57.97101449
3.391;0.897;57.97101449
3.391;0.897;57.97101449
3.391;0.897;57.97101449
3.328;0.875;57.97101449
3.328;0.875;57.97101449
3.328;0.875;57.97101449
3.328;0.875;57.97101449
3.328;0.875;57.97101449
3.328;0.875;57.97101449
3.328;0.875;57.97101449
3.328;0.875;57.97101449
3.328;0.875;57.97101449
3.289;0.866;57.97101449
3.289;0.866;57.97101449
3.289;0.866;57.97101449
3.289;0.866;57.97101449
3.289;0.866;57.97101449
3.289;0.866;57.97101449
3.289;0.866;57.97101449
3.289;0.866;57.97101449
3.289;0.866;57.97101449
3.253;0.859;57.97101449
3.253;0.859;57.97101449
3.253;0.859;57.97101449
3.253;0.859;57.97101449
3.253;0.859;57.97101449
3.253;0.859;57.97101449
3.253;0.859;57.97101449
3.253;0.859;57.97101449
3.253;0.859;57.97101449
3.237;0.855;57.97101449
3.237;0.855;57.97101449
3.237;0.855;57.97101449
3.237;0.855;57.97101449
3.237;0.855;57.97101449
3.237;0.855;57.97101449
3.237;0.855;57.97101449
3.237;0.855;57.97101449
3.237;0.855;57.97101449
3.237;0.855;57.97101449
3.225;0.85;57.97101449
3.225;0.85;57.97101449
3.225;0.85;57.97101449
3.225;0.85;57.97101449
3.225;0.85;57.97101449
3.225;0.85;57.97101449
3.225;0.85;57.97101449
3.225;0.85;57.97101449
3.225;0.85;57.97101449
3.217;0.85;57.97101449
3.217;0.85;57.97101449
3.217;0.85;57.97101449
3.217;0.85;57.97101449
3.217;0.85;57.97101449
3.217;0.85;57.97101449
3.217;0.85;57.97101449
3.217;0.85;57.97101449
3.217;0.85;57.97101449
3.209;0.845;57.97101449
3.209;0.845;57.97101449
3.209;0.845;57.97101449
3.209;0.845;57.97101449
3.209;0.845;57.97101449
3.209;0.845;57.97101449
3.209;0.845;57.97101449
3.209;0.845;57.97101449
3.209;0.845;57.97101449
3.209;0.845;57.97101449
3.204;0.845;57.97101449
3.204;0.845;57.97101449
3.204;0.845;57.97101449
3.204;0.845;57.97101449
3.204;0.845;57.97101449
3.204;0.845;57.97101449
3.204;0.845;57.97101449
3.204;0.845;57.97101449
3.204;0.845;57.97101449
3.201;0.844;57.97101449
3.201;0.844;57.97101449
3.201;0.844;57.97101449
3.201;0.844;57.97101449
3.201;0.844;57.97101449
3.201;0.844;57.97101449
3.201;0.844;57.97101449
3.201;0.844;57.97101449
3.201;0.844;57.97101449
3.197;0.845;57.97101449
3.197;0.845;57.97101449
3.197;0.845;57.97101449
3.197;0.845;57.97101449
3.197;0.845;57.97101449
3.197;0.845;57.97101449
3.197;0.845;57.97101449
3.197;0.845;57.97101449
3.197;0.845;57.97101449
3.195;0.842;57.97101449
3.195;0.842;57.97101449
3.195;0.842;57.97101449
3.195;0.842;57.97101449
3.195;0.842;57.97101449
3.195;0.842;57.97101449
3.195;0.842;57.97101449
3.195;0.842;57.97101449
3.195;0.842;57.97101449
3.193;0.843;57.97101449
3.193;0.843;57.97101449
3.193;0.843;57.97101449
3.193;0.843;57.97101449
3.193;0.843;57.97101449
3.193;0.843;57.97101449
3.193;0.843;57.97101449
3.193;0.843;57.97101449
3.193;0.843;57.97101449
3.191;0.84;57.97101449
3.191;0.84;57.97101449
3.191;0.84;57.97101449
3.191;0.84;57.97101449
3.191;0.84;57.97101449
3.191;0.84;57.97101449
3.191;0.84;57.97101449
3.191;0.84;57.97101449
3.191;0.84;57.97101449
3.19;0.841;57.97101449
3.19;0.841;57.97101449
3.19;0.841;57.97101449
3.19;0.841;57.97101449
3.19;0.841;57.97101449
3.19;0.841;57.97101449
3.19;0.841;57.97101449
3.19;0.841;57.97101449
3.19;0.841;57.97101449
3.19;0.841;57.97101449
3.189;0.841;57.97101449
3.189;0.841;57.97101449
3.189;0.841;57.97101449
3.189;0.841;57.97101449
3.189;0.841;57.97101449
3.189;0.841;57.97101449
3.189;0.841;57.97101449
3.189;0.841;57.97101449
3.189;0.841;57.97101449
3.188;0.841;57.97101449
3.188;0.841;57.97101449
3.188;0.841;57.97101449
3.188;0.841;57.97101449
3.188;0.841;57.97101449
3.188;0.841;57.97101449
3.188;0.841;57.97101449
3.188;0.841;57.97101449
3.188;0.841;57.97101449
3.187;0.842;57.97101449
3.187;0.842;57.97101449
3.187;0.842;57.97101449
3.187;0.842;57.97101449
3.187;0.842;57.97101449
3.187;0.842;57.97101449
3.187;0.842;57.97101449
3.187;0.842;57.97101449
3.187;0.842;57.97101449
3.187;0.842;57.97101449
3.186;0.84;57.97101449
3.186;0.84;57.97101449
3.186;0.84;57.97101449
3.186;0.84;57.97101449
3.186;0.84;57.97101449
3.186;0.84;57.97101449
3.186;0.84;57.97101449
3.186;0.84;57.97101449
3.186;0.842;57.97101449
3.186;0.842;57.97101449
3.186;0.842;57.97101449
3.186;0.842;57.97101449
3.186;0.842;57.97101449
3.186;0.842;57.97101449
3.186;0.842;57.97101449
3.186;0.842;57.97101449
3.186;0.842;57.97101449
3.186;0.842;57.97101449
3.185;0.842;57.97101449
3.185;0.842;57.97101449
3.185;0.842;57.97101449
3.185;0.842;57.97101449
3.185;0.842;57.97101449
3.185;0.842;57.97101449
3.185;0.842;57.97101449
3.185;0.842;57.97101449
3.185;0.842;57.97101449
3.185;0.842;57.97101449
3.186;0.84;57.97101449
3.186;0.84;57.97101449
3.186;0.84;57.97101449
3.186;0.84;57.97101449
3.186;0.84;57.97101449
3.186;0.84;63.76811594
3.186;0.84;63.76811594
3.186;0.84;63.76811594
3.186;0.84;63.76811594
3.186;0.84;63.76811594
3.186;0.842;63.76811594
3.186;0.842;63.76811594
3.186;0.842;63.76811594
3.186;0.842;63.76811594
3.186;0.842;63.76811594
3.186;0.842;63.76811594
3.186;0.842;63.76811594
3.186;0.842;63.76811594
3.264;0.846;63.76811594
3.264;0.846;63.76811594
3.264;0.846;63.76811594
3.264;0.846;63.76811594
3.264;0.846;63.76811594
3.264;0.846;63.76811594
3.264;0.846;63.76811594
3.264;0.846;63.76811594
3.264;0.846;63.76811594
3.264;0.846;63.76811594
3.357;0.855;63.76811594
3.357;0.855;63.76811594
3.357;0.855;63.76811594
3.357;0.855;63.76811594
3.357;0.855;63.76811594
3.357;0.855;63.76811594
3.357;0.855;63.76811594
3.357;0.855;63.76811594
3.357;0.855;63.76811594
3.439;0.87;63.76811594
3.439;0.87;63.76811594
3.439;0.87;63.76811594
3.439;0.87;63.76811594
3.439;0.87;63.76811594
3.439;0.87;63.76811594
3.439;0.87;63.76811594
3.439;0.87;63.76811594
3.509;0.878;63.76811594
3.509;0.878;63.76811594
3.509;0.878;63.76811594
3.509;0.878;63.76811594
3.509;0.878;63.76811594
3.509;0.878;63.76811594
3.509;0.878;63.76811594
3.509;0.878;63.76811594
3.509;0.878;63.76811594
3.509;0.878;63.76811594
3.566;0.888;63.76811594
3.566;0.888;63.76811594
3.566;0.888;63.76811594
3.566;0.888;63.76811594
3.566;0.888;63.76811594
3.566;0.888;63.76811594
3.566;0.888;63.76811594
3.566;0.888;63.76811594
3.566;0.888;63.76811594
3.614;0.902;63.76811594
3.614;0.902;63.76811594
3.614;0.902;63.76811594
3.614;0.902;63.76811594
3.614;0.902;63.76811594
3.614;0.902;63.76811594
3.614;0.902;63.76811594
3.614;0.902;63.76811594
3.614;0.902;63.76811594
3.651;0.91;63.76811594
3.651;0.91;63.76811594
3.651;0.91;63.76811594
3.651;0.91;63.76811594
3.651;0.91;63.76811594
3.651;0.91;63.76811594
3.651;0.91;63.76811594
3.651;0.91;63.76811594
3.651;0.91;63.76811594
3.651;0.91;63.76811594
3.692;0.914;63.76811594
3.692;0.914;63.76811594
3.692;0.914;63.76811594
3.692;0.914;63.76811594
3.692;0.914;63.76811594
3.692;0.914;63.76811594
3.692;0.914;63.76811594
3.692;0.914;63.76811594
3.692;0.914;63.76811594
3.712;0.92;63.76811594
3.712;0.92;63.76811594
3.712;0.92;63.76811594
3.712;0.92;63.76811594
3.712;0.92;63.76811594
3.712;0.92;63.76811594
3.712;0.92;63.76811594
3.712;0.92;63.76811594
3.712;0.92;63.76811594
3.712;0.92;63.76811594
3.726;0.925;63.76811594
3.726;0.925;63.76811594
3.726;0.925;63.76811594
3.726;0.925;63.76811594
3.726;0.925;63.76811594
3.726;0.925;63.76811594
3.726;0.925;63.76811594
3.726;0.925;63.76811594
3.726;0.925;63.76811594
3.736;0.927;63.76811594
3.736;0.927;63.76811594
3.736;0.927;63.76811594
3.736;0.927;63.76811594
3.736;0.927;63.76811594
3.736;0.927;63.76811594
3.736;0.927;63.76811594
3.736;0.927;63.76811594
3.736;0.927;63.76811594
3.743;0.929;63.76811594
3.743;0.929;63.76811594
3.743;0.929;63.76811594
3.743;0.929;63.76811594
3.743;0.929;63.76811594
3.743;0.929;63.76811594
3.743;0.929;63.76811594
3.743;0.929;63.76811594
3.743;0.929;63.76811594
3.743;0.929;63.76811594
3.748;0.931;63.76811594
3.748;0.931;63.76811594
3.748;0.931;63.76811594
3.748;0.931;63.76811594
3.748;0.931;63.76811594
3.748;0.931;63.76811594
3.748;0.931;63.76811594
3.748;0.931;63.76811594
3.748;0.931;63.76811594
3.748;0.931;63.76811594
3.752;0.933;63.76811594
3.752;0.933;63.76811594
3.752;0.933;63.76811594
3.752;0.933;63.76811594
3.752;0.933;63.76811594
3.752;0.933;63.76811594
3.752;0.933;63.76811594
3.752;0.933;63.76811594
3.756;0.933;63.76811594
3.756;0.933;63.76811594
3.756;0.933;63.76811594
3.756;0.933;63.76811594
3.756;0.933;63.76811594
3.756;0.933;63.76811594
3.756;0.933;63.76811594
3.756;0.933;63.76811594
3.756;0.933;63.76811594
3.756;0.933;63.76811594
3.758;0.932;63.76811594
3.758;0.932;63.76811594
3.758;0.932;63.76811594
3.758;0.932;63.76811594
3.758;0.932;63.76811594
3.758;0.932;63.76811594
3.758;0.932;63.76811594
3.758;0.932;63.76811594
3.758;0.932;63.76811594
3.76;0.933;63.76811594
3.76;0.933;63.76811594
3.76;0.933;63.76811594
3.76;0.933;63.76811594
3.76;0.933;63.76811594
3.76;0.933;63.76811594
3.76;0.933;63.76811594
3.76;0.933;63.76811594
3.76;0.933;63.76811594
3.762;0.934;63.76811594
3.762;0.934;63.76811594
3.762;0.934;63.76811594
3.762;0.934;63.76811594
3.762;0.934;63.76811594
3.762;0.934;63.76811594
3.762;0.934;63.76811594
3.762;0.934;63.76811594
3.762;0.934;63.76811594
3.763;0.933;63.76811594
3.763;0.933;63.76811594
3.763;0.933;63.76811594
3.763;0.933;63.76811594
3.763;0.933;63.76811594
3.763;0.933;63.76811594
3.763;0.933;63.76811594
3.763;0.933;63.76811594
3.763;0.933;63.76811594
3.763;0.933;63.76811594
3.764;0.935;63.76811594
3.764;0.935;63.76811594
3.764;0.935;63.76811594
3.764;0.935;63.76811594
3.764;0.935;63.76811594
3.764;0.935;63.76811594
3.764;0.935;63.76811594
3.764;0.935;63.76811594
3.764;0.935;63.76811594
3.763;0.931;63.76811594
3.763;0.931;63.76811594
3.763;0.931;63.76811594
3.763;0.931;63.76811594
3.763;0.931;63.76811594
3.763;0.931;63.76811594
3.763;0.931;63.76811594
3.763;0.931;63.76811594
3.763;0.931;63.76811594
3.763;0.931;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.933;63.76811594
3.763;0.933;63.76811594
3.763;0.933;63.76811594
3.763;0.933;63.76811594
3.763;0.933;63.76811594
3.763;0.933;63.76811594
3.763;0.933;63.76811594
3.763;0.933;63.76811594
3.763;0.933;63.76811594
3.763;0.933;63.76811594
3.764;0.935;63.76811594
3.764;0.935;63.76811594
3.764;0.935;63.76811594
3.764;0.935;63.76811594
3.764;0.935;63.76811594
3.764;0.935;63.76811594
3.764;0.935;63.76811594
3.764;0.935;63.76811594
3.764;0.935;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.936;63.76811594
3.765;0.936;63.76811594
3.765;0.936;63.76811594
3.765;0.936;63.76811594
3.765;0.936;63.76811594
3.765;0.936;63.76811594
3.765;0.936;63.76811594
3.765;0.936;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.763;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.933;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.764;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.766;0.933;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.935;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.934;63.76811594
3.765;0.936;63.76811594
3.765;0.936;63.76811594
3.765;0.936;63.76811594
3.765;0.936;63.76811594
3.765;0.936;63.76811594
3.765;0.936;63.76811594
3.765;0.936;63.76811594
3.765;0.936;63.76811594
3.765;0.936;63.76811594
3.765;0.936;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.767;0.935;63.76811594
3.767;0.935;63.76811594
3.767;0.935;63.76811594
3.767;0.935;63.76811594
3.767;0.935;63.76811594
3.767;0.935;63.76811594
3.767;0.935;63.76811594
3.767;0.935;63.76811594
3.767;0.935;63.76811594
3.767;0.935;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.766;0.934;63.76811594
3.767;0.935;63.76811594
3.767;0.935;63.76811594
3.767;0.935;63.76811594
3.767;0.935;63.76811594
3.767;0.935;63.76811594
3.767;0.935;63.76811594
3.767;0.935;63.76811594
3.767;0.935;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.767;0.933;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;63.76811594
3.768;0.934;57.97101449
3.768;0.934;57.97101449
3.768;0.935;57.97101449
3.768;0.935;57.97101449
3.768;0.935;57.97101449
3.768;0.935;57.97101449
3.768;0.935;57.97101449
3.768;0.935;57.97101449
3.768;0.935;57.97101449
3.768;0.935;57.97101449
3.768;0.935;57.97101449
3.768;0.935;57.97101449
3.642;0.926;57.97101449
3.642;0.926;57.97101449
3.642;0.926;57.97101449
3.642;0.926;57.97101449
3.642;0.926;57.97101449
3.642;0.926;57.97101449
3.642;0.926;57.97101449
3.642;0.926;57.97101449
3.642;0.926;57.97101449
3.49;0.911;57.97101449
3.49;0.911;57.97101449
3.49;0.911;57.97101449
3.49;0.911;57.97101449
3.49;0.911;57.97101449
3.49;0.911;57.97101449
3.49;0.911;57.97101449
3.49;0.911;57.97101449
3.38;0.891;57.97101449
3.38;0.891;57.97101449
3.38;0.891;57.97101449
3.38;0.891;57.97101449
3.38;0.891;57.97101449
3.38;0.891;57.97101449
3.38;0.891;57.97101449
3.38;0.891;57.97101449
3.38;0.891;57.97101449
3.323;0.879;57.97101449
3.323;0.879;57.97101449
3.323;0.879;57.97101449
3.323;0.879;57.97101449
3.323;0.879;57.97101449
3.323;0.879;57.97101449
3.323;0.879;57.97101449
3.323;0.879;57.97101449
3.323;0.879;57.97101449
3.323;0.879;57.97101449
3.288;0.867;57.97101449
3.288;0.867;57.97101449
3.288;0.867;57.97101449
3.288;0.867;57.97101449
3.288;0.867;57.97101449
3.288;0.867;57.97101449
3.288;0.867;57.97101449
3.288;0.867;57.97101449
3.288;0.867;57.97101449
3.264;0.862;57.97101449
3.264;0.862;57.97101449
3.264;0.862;57.97101449
3.264;0.862;57.97101449
3.264;0.862;57.97101449
3.264;0.862;57.97101449
3.264;0.862;57.97101449
3.264;0.862;57.97101449
3.264;0.862;57.97101449
3.264;0.862;57.97101449
3.246;0.853;57.97101449
3.246;0.853;57.97101449
3.246;0.853;57.97101449
